"src_latitude","src_longitude","n"
"-33.7024","151.0993","3978"
"31.2394","34.4204","41"
"35.1","138.8667","21"
"21.4667","-71.1333","23"
"33.9593","130.9479","15925"
"53.1095","18.0069","56"
"50.1454","19.1861","166"
"32.5276","130.5849","114"
"27.8672","-82.3503","143"
"48.6496","13.6265","1713"
"49.3833","32.0333","25467"
"33.6945","-95.3823","44"
"15.1167","104.3333","81141"
"56.6667","22.5","355"
"-21.2541","-43.1716","17612"
"-32.1053","115.778","43749"
"48.3539","41.8261","2309"
"30.2737","-82.1325","21"
"18.9713","-99.0961","2049"
"41.5026","-8.4345","2"
"45.5511","18.6939","206706"
"35.6493","139.6802","20"
"23.306","103.1635","14086"
"52.2868","-0.729","47"
"38.801","-9.3783","1607"
"51.6507","-3.0178","691"
"53.6736","9.9833","295"
"48.179","11.2547","1914"
"39.4854","-86.0608","2353"
"37.9667","23.65","86"
"52.3812","4.6361","161"
"22.2167","114.2","243"
"51.2465","6.7855","8"
"33.8571","130.8719","266"
"36.1515","-86.792","903"
"26.2644","127.7244","65"
"-7.5907","-37.492","35"
"35.5144","129.3309","234"
"40.7469","-73.6398","1043"
"-26.6109","-49.3723","246"
"-9.967","-36.5528","29"
"45.6318","-94.2136","19"
"40.1873","-82.9899","118"
"48.4318","17.7745","33"
"45.5968","9.0164","220"
"40.2626","-75.6151","25"
"48.7667","11.4147","1617"
"35.6567","-106.0152","69"
"42.2652","-83.0314","87"
"35.4903","139.6029","281"
"53.4167","-2.1167","122"
"39.1522","-3.0243","1727"
"57.1253","43.8142","45"
"16.551","-95.0951","15321"
"48.2167","22.0833","207"
"39.3476","-84.1181","613"
"49.9111","8.6573","190"
"-34.316","150.9214","81"
"38.1761","34.6778","21517"
"60.0625","71.4789","38709"
"-27.556","153.1038","310"
"47.8022","-122.286","337"
"-33.8667","150.95","80325"
"35.2656","113.6506","219"
"50.9326","6.9342","29"
"-23.5402","-46.3092","31"
"42.366","-71.2271","360"
"51.5715","5.4605","19"
"35.8737","139.5554","6"
"49.2888","18.7355","43991"
"35.6942","139.9949","1915"
"-12.6557","-38.487","1192"
"53.0","78.6667","14863"
"43.066","-94.2306","16"
"52.2143","21.1694","14"
"23.6989","90.5141","30214"
"49.4598","8.4881","39374"
"50.018","35.2082","1"
"40.5053","-80.0685","25"
"44.9654","-89.7066","10"
"52.2446","4.4355","665"
"37.4019","-79.8786","49"
"43.6508","-79.4803","188"
"16.5244","121.1922","1093"
"-6.0624","-35.1691","2950"
"-22.1261","-41.8534","2772"
"28.0985","-16.6822","58"
"39.4819","-79.7063","16"
"16.1833","75.7","8688"
"50.0974","8.6735","2"
"-23.1271","-54.9579","172"
"39.0911","-9.2586","151"
"47.9333","22.05","79"
"-11.6667","27.4667","283"
"46.6462","7.7258","35"
"45.3493","28.8408","27921"
"-7.1436","-35.8294","1060"
"-7.4696","-37.661","1134"
"45.75","8.75","61"
"54.3611","21.3117","269"
"53.4381","14.5716","16"
"-33.8704","151.2197","81"
"57.3958","41.3025","661"
"45.5864","-73.6082","43"
"31.0065","-97.8406","116"
"36.0217","-79.7839","100"
"-37.05","-69.8333","22"
"-32.2167","-58.1333","22961"
"38.6495","-9.208","453"
"38.1426","14.7329","64"
"41.8643","12.8354","1"
"50.6604","3.2336","2"
"6.1383","-75.2642","26"
"-21.1165","-50.0615","13"
"44.18","39.07","43462"
"25.8441","-97.5804","343"
"45.7172","9.7079","12"
"34.0414","-84.5053","98"
"33.6167","130.1667","1262"
"50.0413","21.999","26"
"50.0643","19.9331","6"
"49.9461","11.5762","1"
"18.2","-77.7167","15"
"49.0127","1.9694","99"
"27.0478","-82.2416","34"
"53.3","-60.3","16"
"26.6333","92.8","391"
"51.2125","6.7637","2"
"50.2278","18.1263","5"
"37.5927","107.5943","1"
"44.3","25.4667","10921"
"40.4051","-84.2103","1113"
"-18.2011","-47.7151","12"
"21.4667","105.1167","2333"
"42.9164","-78.8763","1537"
"35.4498","133.0435","41"
"50.4832","3.0158","2"
"-25.7839","-53.3086","27"
"1.4836","103.6364","25"
"36.293","127.2257","91"
"20.4769","-99.9375","3263"
"34.0747","-84.5953","50"
"43.1009","-79.1379","71"
"55.8899","-4.4384","20"
"38.2395","15.4388","648"
"33.2549","-84.2728","69"
"51.8501","0.3092","42"
"41.6333","1.9167","4"
"32.3333","74.35","1082"
"46.4133","11.2462","11"
"-19.5437","-46.6173","4"
"46.838","-71.2232","17"
"52.0069","4.9772","50"
"25.2167","85.2333","4"
"37.7049","-5.0996","22"
"25.7333","82.6833","124"
"34.7646","135.3657","3"
"48.7167","1.9009","28"
"51.5024","16.0761","15"
"39.7926","-101.0318","14"
"51.7293","19.4279","31"
"51.2167","6.2667","20"
"41.7467","-87.7207","22"
"51.1256","17.0578","39"
"21.4082","-157.7396","48"
"48.3","89.5","23"
"1.5455","110.3439","111"
"40.5914","-4.1474","4"
"50.2513","18.6826","13"
"0.7419","124.3121","454"
"38.9263","-76.7098","17"
"53.1218","18.0107","20"
"-27.2534","153.0783","8"
"41.4467","-86.1932","9"
"39.6896","-75.7584","35"
"36.007","140.4962","5"
"-9.5168","-36.9649","1160"
"50.6998","-119.2691","6"
"-34.7302","-56.2192","727"
"34.1563","-118.0868","15"
"53.5837","9.6984","3"
"57.8667","25.05","114"
"45.5978","9.0463","261"
"51.1775","7.1661","2"
"51.8356","15.7153","2"
"2.2019","102.2518","3"
"43.9838","-90.4733","15"
"40.9993","-74.2876","7"
"40.0451","-75.2821","1"
"45.6859","10.6587","7"
"38.6363","39.3433","22280"
"14.2114","101.1653","689"
"5.5","-54.05","127"
"52.5336","13.4492","34"
"34.7881","137.7446","226"
"-33.7395","151.2103","17"
"49.52","1.3569","5"
"33.4941","-84.3809","6"
"33.6404","-117.9226","73"
"56.2217","48.2489","4850"
"50.7319","128.7119","434"
"46.999","7.4581","6"
"48.3","11.6167","4"
"39.042","-77.6054","5"
"42.9434","-93.7728","32"
"48.45","-70.9","6"
"-21.7885","-48.174","134"
"50.0316","21.9923","4"
"29.15","71.225","9850"
"53.1494","12.1741","35"
"55.9115","11.5976","1"
"-5.6825","-43.0947","22"
"40.4397","-74.9554","8"
"43.4651","-3.8976","2"
"52.1005","18.4689","10"
"39.9386","-90.0792","1"
"-38.3667","144.8167","2"
"42.6115","141.504","14"
"51.6095","4.7844","554"
"52.4799","13.4371","127"
"53.5502","9.9841","21"
"57.775","-3.9645","14"
"52.2305","5.9924","4"
"46.1419","15.1128","18"
"49.7167","6.9833","4"
"31.9616","-6.5711","4"
"42.2834","-8.6096","4"
"-32.9167","-68.7","3"
"47.7949","40.4366","9"
"33.167","-115.5114","6"
"30.1459","-81.5739","6"
"47.5162","-2.0366","2"
"49.9667","14.5833","2"
"41.8036","35.2011","33"
"46.8167","23.75","12"
"21.1911","-104.9086","4"
"53.5502","8.5767","9"
"50.3682","18.9792","1"
"45.7611","14.6356","33"
"41.1314","37.2825","2"
"62.9519","40.1353","2513"
"50.5333","4.15","75"
"34.9412","133.7077","11"
"46.9209","-96.8318","6"
"36.8922","37.5717","7"
"40.2619","21.5442","1"
"35.4846","51.0829","16"
"49.4597","8.2919","3"
"-27.2671","-50.3773","28"
"30.15","78.7833","374"
"60.1873","24.9127","8"
"42.2055","12.4807","1"
"36.3265","-115.3398","3"
"42.6334","-71.3162","7"
"36.2842","139.9434","1"
"45.2242","19.5325","23"
"50.0469","21.9621","6"
"39.6111","-104.9532","14"
"47.6167","21.35","2"
"34.7237","135.2734","277"
"18.6217","-99.3119","2"
"38.2408","-122.042","31"
"45.7667","23.9167","20"
"46.4833","24.4667","1882"
"-6.3202","-36.8473","4"
"45.6197","12.4524","18"
"25.6921","-80.1625","19"
"25.0148","121.2875","2"
"45.7411","17.6869","114"
"52.8905","12.4626","4"
"33.4995","-86.7268","10"
"42.6536","141.6084","1"
"35.7766","139.7001","2"
"45.0599","18.4676","4"
"51.9765","19.0015","1"
"34.4933","-92.5896","3"
"16.6667","81.7333","46"
"50.7264","-2.963","8"
"36.7921","-80.2774","1"
"10.2333","-64.6","753"
"20.1907","-99.2743","3"
"40.6465","26.9981","2"
"34.7403","135.5148","113"
"30.0561","70.6348","9355"
"47.353","6.3612","72"
"35.8952","139.9078","113"
"36.3667","140.4833","6"
"35.7723","140.0068","6"
"-38.4833","-61.9","1"
"40.2926","-79.4103","3"
"-31.2117","-52.6682","5"
"51.3","-0.7333","2"
"49.5128","5.9294","5"
"48.1","21.4833","8"
"-27.9167","24.85","8"
"51.4995","7.4717","4"
"41.8799","-87.9782","1"
"34.844","135.8056","1"
"51.2214","6.8116","4"
"60.8809","10.9395","23"
"43.2117","46.815","23"
"51.7302","14.598","1"
"18.4667","-71.4167","14"
"39.8784","-75.3215","1"
"52.4368","13.2385","2"
"24.7472","-107.6956","2"
"14.5167","120.9949","114"
"34.4201","5.0623","1"
"49.1817","-97.941","1"
"21.0315","-101.8783","1"
"-4.1383","-40.616","3"
"51.1098","16.9636","1"
"58.8333","15.9167","199"
"36.5929","-94.7565","2"
"53.6874","10.0366","1"
"35.7773","139.6438","1"
"46.9833","17.2833","8"
"35.0832","-93.5955","3"
"5.312","-3.9936","232"
"46.3167","20.8167","6"
"41.7518","27.5483","2"
"50.3173","11.8961","4"
"49.9708","8.0588","2"
"45.0138","-123.9332","2"
"49.4828","8.4376","2"
"46.5547","11.7604","1"
"43.0259","144.8505","2"
"45.1003","0.469","2"
"18.7667","-69.25","1"
"42.4459","-84.8973","1"
"45.2877","4.7291","6"
"50.7026","7.2584","2"
"52.5178","1.0157","2"
"33.8398","130.7118","1"
"47.2","9.7331","116"
"39.2842","-76.6918","2"
"35.3667","132.7667","1"
"39.6923","-111.8359","2"
"49.8569","9.9571","1"
"13.7167","100.4333","2"
"-12.8351","-38.9402","282"
"35.6004","139.5404","2"
"54.7006","8.4574","1"
"34.5347","135.8416","1"
"22.9908","120.2133","22671707"
"29.9167","73.8833","209611"
"18.86","-99.2412","1024496"
"21.3833","103.0167","2549001"
"46.4775","30.7326","12280383"
"58.4486","14.8897","173069"
"15.8858","108.2569","2191942"
"25.6005","85.1147","1059781"
"8.1939","77.4314","419408"
"-20.2833","57.55","217325"
"10.6667","122.95","963536"
"16.0333","73.6833","5426"
"35.1496","126.9156","8054587"
"45.0156","78.3739","132152"
"1.2136","-77.2811","450116"
"44.3692","-103.3617","49631"
"42.7078","22.0633","146672"
"8.1333","5.1","13292"
"44.0333","20.45","135391"
"3.107","101.6305","450955"
"-34.815","-58.4792","279421"
"40.2028","29.0312","1313743"
"27.8957","-110.8995","415"
"-19.9781","-48.9563","131094"
"38.8847","40.4939","117762"
"-24.97","-51.5086","190589"
"-28.7861","-49.467","82181"
"40.7311","-111.8565","5669"
"39.9806","26.2369","1255093"
"39.0808","17.1276","10536"
"13.6769","-89.2797","222712"
"51.4167","-0.1167","353417"
"-21.749","-43.4382","235475"
"-22.2233","-51.2921","11305"
"43.9814","21.2622","467014"
"38.4127","27.1384","1236667"
"-25.2484","-54.1132","42964"
"33.7626","11.0086","11840"
"14.8536","121.0427","404503"
"-24.1833","-65.3","56779"
"39.7044","2.7918","4846"
"31.9264","34.8033","600460"
"32.6524","-8.4277","14"
"-14.7989","-57.4289","61168"
"45.4167","23.3667","338715"
"19.6329","-99.0079","27434"
"40.6755","14.7933","12552"
"44.9561","18.302","395"
"61.101","-146.9","322727"
"23.7418","90.4277","578443"
"41.1299","36.8354","942"
"35.6172","-82.407","3923"
"41.386","2.0757","7786"
"28.6623","-81.4136","114"
"45.3011","130.9572","146638"
"32.1817","34.9358","2295"
"24.3551","90.0386","15317"
"49.7576","27.2034","587909"
"-34.9172","-58.3869","256577"
"16.0418","103.1151","13389"
"4.4057","-73.9468","262652"
"16.4","103.3833","20297"
"23.0","71.75","48539"
"-4.0135","119.6255","5962"
"18.5811","99.0092","26471"
"56.8825","23.9364","8015"
"10.3","-67.2333","7257"
"59.7333","65.15","5331"
"-7.1684","-35.5359","160"
"-2.8723","-48.7575","2876"
"35.6274","139.3316","116"
"54.86","38.5517","53723"
"-23.6794","-52.3443","3043"
"38.9091","-77.0203","8173"
"46.2584","-81.7665","404"
"43.7167","26.8333","202594"
"33.5208","-89.9506","46221"
"-12.619","-38.2057","16775"
"31.6883","50.852","2445"
"53.9032","14.2572","285"
"39.0791","-108.4916","379"
"-24.575","-53.3786","1020"
"41.4816","-81.7018","4481"
"44.8852","11.069","18361"
"40.7513","-73.8244","64474"
"-4.7867","-42.1087","10866"
"14.2167","100.7333","37837"
"34.1569","-118.488","64"
"21.0989","-101.6642","9593"
"-33.95","151.0167","388"
"51.5458","39.0892","3089"
"42.2923","125.8964","207"
"31.1627","-98.7309","3032"
"56.0","12.5667","4092"
"15.5333","104.25","7"
"-15.3477","-52.4837","26689"
"-20.8416","-49.5088","4441"
"51.2855","5.7475","75771"
"35.8893","-5.3198","4658"
"61.1052","5.5078","3334"
"34.6131","135.5444","222"
"25.9562","-80.1828","358"
"7.3878","3.8964","5833"
"26.2219","127.6761","56"
"-36.85","-63.7","129"
"33.781","-118.2622","180"
"42.5088","41.8709","8041"
"35.6947","139.7191","221"
"50.1","8.7667","44"
"50.1096","21.4958","315"
"-11.5995","-39.0387","852"
"52.2648","18.4274","346"
"34.0007","-81.0348","53"
"47.26","132.0322","172"
"28.7833","76.1333","205364"
"41.4202","-73.1296","1620"
"39.9881","-83.0479","61"
"50.0036","14.4619","1850"
"-34.3317","-62.3731","94"
"32.6587","119.634","7292"
"38.4636","23.5994","134033"
"56.8994","14.5556","464"
"-7.5297","111.5415","231"
"42.5232","-88.2573","8"
"49.5403","8.5782","89"
"49.1667","2.25","28"
"44.4022","26.0624","128"
"-7.2134","-52.1934","189"
"46.1751","23.9158","107"
"51.696","-0.1735","1024"
"54.6778","-1.4883","13"
"14.6333","-90.6064","13"
"37.4933","-82.7575","34"
"48.4","2.7","27"
"36.7126","-121.6437","120"
"43.1803","-73.7053","148076"
"26.3167","116.25","1249"
"36.1082","126.6972","223548"
"42.3498","-71.0765","1437"
"-14.7529","-44.4206","122"
"34.8059","136.4685","289"
"51.3946","8.5715","105"
"45.7084","8.9076","273"
"49.8174","-99.9565","10"
"32.8125","130.7492","25507"
"65.5842","22.1546","265"
"38.3371","-3.7292","206"
"-22.6044","-46.9476","219"
"38.8036","-9.1281","19"
"45.5505","9.0774","107"
"53.1517","17.2694","61"
"53.5185","-113.6579","95"
"46.3333","6.0667","2504"
"45.3721","11.1293","94"
"-6.2333","-35.05","59"
"35.7027","139.6917","133"
"3.0349","101.5119","57"
"37.5556","15.1453","47"
"46.95","24.85","192"
"3.8801","-77.0312","45050"
"55.808","38.1805","748"
"-22.1259","-51.2605","120236"
"45.1403","19.0356","16557"
"18.4404","-95.2176","770"
"41.3579","13.4272","2157"
"52.4764","13.422","939"
"53.05","158.6167","4"
"35.2296","-80.843","2841"
"48.0333","37.8833","1456"
"28.6667","-100.5333","357"
"18.2667","-78.35","49"
"8.7667","-82.6333","7883"
"43.68","-79.7273","45"
"56.6616","16.3616","1484"
"51.9167","4.5","48"
"44.5771","11.3607","735"
"26.185","127.675","70868"
"45.9","6.1","10"
"-37.5774","144.7261","61"
"45.6753","-73.5016","5"
"17.9833","-77.3","58"
"49.6833","17.2167","92"
"43.2342","21.5881","165663"
"34.1535","-117.8457","183"
"35.6873","139.7428","1132"
"41.9155","-71.6795","201"
"38.2661","140.8496","2"
"14.8952","120.7872","74"
"53.3006","-2.6608","101"
"45.5245","5.2528","129"
"41.9936","12.7224","880"
"44.3417","25.9408","34389"
"49.15","15.3833","78"
"39.9241","-105.0639","131"
"37.4977","13.2668","9"
"39.7639","45.3324","18809"
"26.7206","-80.0388","35"
"15.2384","104.8487","932"
"14.55","109.0167","2924"
"45.596","27.7927","147"
"33.8772","-117.9893","17796"
"23.8071","-110.1275","113"
"49.45","17.0","56"
"50.9511","6.9264","93"
"45.9","27.6167","3"
"40.7257","29.9723","240"
"36.5802","-121.8443","24"
"47.093","81.6294","22105"
"61.8203","53.4419","2"
"-0.0167","-78.2333","163"
"46.0023","5.029","123"
"36.5767","128.259","19"
"28.1615","-14.2269","30"
"51.4434","7.3633","14"
"-33.2333","-54.3833","105"
"54.3917","18.396","669"
"43.1099","-76.187","40"
"33.8631","-118.3923","131"
"33.9381","-84.1972","84"
"47.9113","1.8648","231"
"51.9306","19.5024","427"
"7.1185","80.0563","374"
"32.9164","-117.1393","4210"
"37.9113","139.0481","337"
"54.4298","18.4836","14"
"65.0259","25.4786","5"
"41.4787","-75.1978","73"
"43.3034","12.3375","1687"
"50.0573","19.9545","63"
"26.1938","-81.7636","22"
"36.2446","-5.9695","39"
"38.8","27.5","1708"
"50.1078","8.8318","478"
"50.8768","-2.0191","152"
"38.5067","42.2817","236"
"48.75","8.25","3"
"52.3975","16.8661","23"
"-16.4102","-43.495","136"
"34.7393","135.5253","1454"
"49.2784","23.5062","114"
"-28.3043","-54.6559","99016"
"-25.8666","25.6499","22"
"51.8667","-2.4833","26"
"45.0527","17.3091","22"
"49.977","9.1521","33"
"42.3667","-88.0925","91"
"43.3085","13.3104","16"
"37.2125","-121.8641","8"
"35.702","139.9647","2"
"42.1383","-77.0475","320"
"51.4862","-0.3083","12"
"51.7804","-1.2172","25"
"56.2","22.7","10990"
"-21.219","-46.1869","43"
"52.4237","16.9338","1502"
"48.7052","18.9183","342"
"51.8077","19.4783","35"
"39.31","16.1945","1597"
"-22.95","30.4667","22"
"46.2642","9.8617","49"
"-23.3647","-46.06","5142"
"-5.9147","-35.2637","36"
"38.4791","-81.7838","13"
"33.0148","-96.6189","32"
"50.5193","17.6709","31"
"9.7092","125.3971","226"
"51.756","14.3197","73"
"37.78","-122.465","32"
"52.1929","6.9008","3"
"52.6424","0.2086","13"
"33.8417","132.7661","179"
"50.2302","8.7716","8"
"18.2655","-66.7005","5"
"22.15","113.55","20915"
"36.1594","6.165","411"
"47.3788","-0.6082","10"
"37.6864","-121.7654","25"
"41.0655","-86.231","49"
"46.652","7.9337","38"
"45.2333","25.0833","17910"
"51.4315","7.334","67"
"55.6428","95.4522","20"
"60.5132","5.2425","6"
"39.1702","-76.8538","61"
"40.3636","30.8126","12"
"24.675","121.8263","92"
"54.3878","18.6132","27"
"36.0149","139.906","3"
"15.1111","-23.6167","26"
"43.3628","13.3477","6"
"54.9314","52.3721","114"
"41.3868","1.932","12"
"45.3","-72.3167","9"
"51.045","17.4823","16"
"44.9168","-73.1211","20"
"46.9272","12.4297","21"
"38.2833","140.7667","24"
"40.9137","-84.0705","10"
"50.4924","2.9582","16"
"52.2385","21.0468","2"
"40.9238","-73.9989","16"
"37.8124","66.0466","264"
"50.0962","20.0241","1"
"23.8333","73.0","805"
"50.994","11.0276","5"
"19.9282","-97.9664","616"
"-22.7237","-51.8061","2"
"34.749","-80.7616","113"
"47.7167","18.8","1193"
"50.7207","7.107","4"
"32.7582","-96.7623","20"
"59.1853","60.4864","5083"
"49.75","18.6167","54"
"33.8394","132.7899","5"
"41.1007","-8.431","1"
"51.2152","13.7281","10"
"45.3671","5.5228","8"
"47.9165","13.5395","16"
"18.4863","-66.8255","4"
"33.6992","-84.7478","19"
"58.56","57.835","2380"
"-7.0328","-40.0401","3"
"43.0777","-76.9896","6"
"49.7175","11.0588","134"
"35.63","140.0583","1"
"60.2705","22.2604","6"
"35.8844","139.7401","3"
"40.7364","43.6266","1"
"36.1833","140.0833","1"
"-7.5142","109.2942","116"
"26.2665","-81.7146","12"
"20.807","-104.4041","9"
"50.0515","21.9933","11"
"-31.35","-63.95","2"
"22.9196","120.5795","35"
"45.0742","-121.2282","10"
"51.6833","94.7333","2"
"35.3454","139.5346","1"
"14.7978","42.9522","1"
"50.0593","19.871","3"
"38.7175","16.2907","10"
"44.956","-88.075","1"
"39.0926","-9.358","6"
"52.2175","5.2855","6"
"46.5339","41.0294","53"
"50.4136","2.9649","18"
"29.8297","-95.2879","2"
"47.9428","5.9946","9"
"43.3784","-116.5489","2"
"55.4167","12.85","4"
"41.2371","-81.6467","8221"
"35.9636","139.4004","4"
"42.9333","-80.2833","2"
"50.4314","8.3767","83"
"40.7379","13.9486","10"
"40.3978","-105.075","7"
"44.915","9.6044","6"
"-12.2862","-41.5915","15"
"30.3925","111.45","122"
"-1.4673","-56.3768","4"
"32.3257","-95.7737","1"
"44.2873","25.2933","186"
"41.2405","-80.8441","6"
"34.6645","135.5855","2"
"52.709","5.7351","1"
"35.2044","136.9517","4"
"45.6596","-68.7101","2"
"50.5601","18.8999","1"
"43.7013","-116.4967","1"
"51.3246","6.2329","1"
"-30.3833","-60.4167","3"
"45.7581","13.8322","8"
"40.0372","-7.5606","1"
"41.1814","-96.0658","1"
"46.85","-71.1833","1"
"42.8238","-1.7049","4"
"45.55","0.05","1"
"42.9229","-88.8467","1"
"34.7065","138.1104","4"
"46.0638","12.09","2"
"26.1502","-80.2745","4"
"40.5823","-74.2313","1"
"54.6994","18.4262","1"
"47.5659","9.3787","7"
"-23.4497","-49.7014","945"
"52.7955","-3.4095","3"
"51.4767","5.4956","2"
"32.1877","-8.8762","2710"
"34.9434","137.0796","2"
"45.1008","-0.3898","3"
"47.6333","19.5167","6"
"37.8246","139.0414","1"
"50.0919","19.9914","2"
"47.45","20.2167","278"
"13.25","79.4333","471"
"50.3111","11.3728","2"
"58.3019","-134.4197","1"
"35.2978","139.6073","3"
"39.6948","-104.7881","1"
"22.3","114.25","6"
"38.8097","-91.0329","1"
"45.8758","5.96","19"
"47.55","18.3333","4"
"49.35","0.9333","20"
"51.2619","7.1513","3"
"57.5197","79.5156","114"
"44.7248","11.0959","2"
"54.3617","77.2825","1"
"36.2097","137.9784","1"
"54.6798","25.2906","6193"
"46.9167","19.9333","2"
"-6.1741","106.8296","77741824"
"-21.675","-50.842","1908772"
"43.2638","76.9293","9035071"
"-0.4917","117.1458","2080802"
"-7.4706","110.2178","132549"
"40.9248","14.4561","53766"
"41.0588","28.9231","1927135"
"48.2923","39.7373","2268398"
"27.7142","85.3145","2993008"
"43.6909","-79.8377","3320"
"36.1833","44.0119","233285"
"-16.5002","-68.1493","1476082"
"-23.0249","-45.5515","9971"
"49.2667","14.7167","48"
"41.0585","28.9296","3424138"
"40.7181","14.9423","119727"
"16.45","102.6333","166231"
"54.9978","73.4001","6643693"
"48.0443","30.8507","1004784"
"47.0052","28.8573","10668012"
"31.4165","31.8133","538715"
"32.6572","51.6776","140091"
"36.4686","2.8289","14663"
"39.9247","32.8457","716605"
"41.0504","28.9184","489423"
"12.4167","75.7333","74040"
"35.8428","129.2117","1410602"
"28.4","77.85","2427"
"51.5199","-3.204","789461"
"18.4686","-66.1057","814921"
